10	,	20	,	-5.14114e+00	,	-1.10880e+01	,	-1.99769e+00	,	-1.81200e-03	,	0.00000000e+00	,	1
12	,	20	,	-1.00096e+01	,	-1.10880e+01	,	-6.48600e+00	,	1.12000e-04	,	0.00000000e+00	,	1
16	,	20	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	1.74000e-04	,	0.00000000e+00	,	1
19	,	20	,	-9.73700e+00	,	-7.39200e+00	,	0.00000e+00	,	3.64000e-04	,	0.00000000e+00	,	1
6	,	16	,	-5.14114e+00	,	-1.10880e+01	,	1.09743e+01	,	-6.98000e-04	,	0.00000000e+00	,	1
7	,	16	,	-5.14114e+00	,	-1.10880e+01	,	1.09743e+01	,	-3.57000e-04	,	0.00000000e+00	,	1
9	,	16	,	-5.14114e+00	,	-1.10880e+01	,	1.09743e+01	,	-2.47000e-04	,	0.00000000e+00	,	1
6	,	17	,	-5.14114e+00	,	-1.10880e+01	,	1.09743e+01	,	3.57000e-04	,	0.00000000e+00	,	1
10	,	17	,	-5.14114e+00	,	-1.10880e+01	,	1.09743e+01	,	-1.13000e-04	,	0.00000000e+00	,	1
6	,	19	,	-5.14114e+00	,	-1.10880e+01	,	1.09743e+01	,	-2.47000e-04	,	0.00000000e+00	,	1
7	,	20	,	-5.14114e+00	,	-1.10880e+01	,	1.09743e+01	,	1.13000e-04	,	0.00000000e+00	,	1
1	,	6	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-1.65000e-04	,	0.00000000e+00	,	1
2	,	6	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-1.72000e-04	,	0.00000000e+00	,	1
4	,	6	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	1.56000e-04	,	0.00000000e+00	,	1
5	,	6	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-4.10000e-04	,	0.00000000e+00	,	1
1	,	8	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-3.18000e-04	,	0.00000000e+00	,	1
3	,	8	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-1.23000e-04	,	0.00000000e+00	,	1
4	,	8	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-4.26000e-04	,	0.00000000e+00	,	1
5	,	8	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-4.32000e-04	,	0.00000000e+00	,	1
1	,	9	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-5.62000e-04	,	0.00000000e+00	,	1
2	,	9	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-2.91000e-04	,	0.00000000e+00	,	1
3	,	9	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-2.23000e-04	,	0.00000000e+00	,	1
4	,	9	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-2.39000e-04	,	0.00000000e+00	,	1
5	,	9	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	-8.70000e-04	,	0.00000000e+00	,	1
1	,	10	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	2.85000e-04	,	0.00000000e+00	,	1
3	,	10	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	2.58000e-04	,	0.00000000e+00	,	1
4	,	10	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	4.32000e-04	,	0.00000000e+00	,	1
5	,	10	,	-9.46436e+00	,	3.69600e+00	,	-6.48600e+00	,	4.76000e-04	,	0.00000000e+00	,	1
1	,	16	,	-4.86850e+00	,	0.00000e+00	,	-8.48369e+00	,	2.93000e-04	,	0.00000000e+00	,	1
